#x_rot,y_rot,z_rot,V_homo,V_lumo
78,86,46,-0.001142,0.023408
78,88,46,-0.023003,0.040000
78,90,46,-0.055534,0.060601
80,0,46,0.003592,0.012494
80,2,46,0.001857,0.013995
80,4,46,-0.001023,-0.015393
80,6,46,0.003421,-0.016437
80,8,46,0.010413,0.016730
80,10,46,-0.017528,-0.017537
80,12,46,0.023874,0.019546
80,14,46,-0.031008,-0.022483
80,16,46,0.039922,0.024990
80,18,46,0.033938,0.028553
80,20,46,-0.039794,-0.029437
80,22,46,0.051417,0.029372
80,24,46,0.000000,0.000000
80,26,46,-0.124470,0.020598
80,28,46,-0.124609,0.023187
80,30,46,-0.110640,0.023287
80,32,46,-0.106293,0.014467
80,34,46,0.099767,0.009984
80,36,46,0.091761,-0.011443
80,38,46,0.070264,-0.015317
80,40,46,-0.068860,-0.015649
80,42,46,-0.068223,-0.014947
80,44,46,-0.076392,0.011315
80,46,46,-0.103321,-0.000619
80,48,46,0.113355,-0.009343
80,50,46,0.111842,-0.013374
80,52,46,-0.108057,0.014542
80,54,46,-0.099388,0.017551
80,56,46,0.087149,-0.020954
80,58,46,0.077110,0.026118
80,60,46,-0.068297,-0.033124
80,62,46,-0.080113,0.010758
80,64,46,-0.087072,-0.011684
80,66,46,0.000000,0.000000
80,68,46,0.000000,0.000000
80,70,46,0.000000,0.000000
80,72,46,0.054210,0.024113
80,74,46,-0.050530,-0.017232
80,76,46,0.044093,0.016289
80,78,46,-0.037165,0.015573
80,80,46,0.030173,0.013001
80,82,46,-0.022342,0.010131
80,84,46,-0.014600,-0.009866
80,86,46,0.000000,0.000000
80,88,46,0.021225,-0.059201
80,90,46,-0.052915,-0.067158
82,0,46,-0.006200,-0.009591
82,2,46,0.005202,-0.011023
82,4,46,-0.006083,0.012200
82,6,46,-0.010090,-0.013108
82,8,46,-0.016191,0.014099
82,10,46,-0.022230,0.015651
82,12,46,-0.027854,0.018090
82,14,46,-0.034323,0.021253
82,16,46,-0.043286,0.023779
82,18,46,0.053467,-0.028192
82,20,46,-0.066966,0.030298
82,22,46,0.087728,0.027883
82,24,46,0.111565,0.022134
82,26,46,-0.124477,0.022447
82,28,46,-0.122301,0.022205
82,30,46,0.110806,0.018337
82,32,46,0.104189,-0.008880
82,34,46,-0.098975,0.000237
82,36,46,0.091690,0.001303
82,38,46,-0.070493,0.010473
82,40,46,0.067966,0.013403
82,42,46,0.065883,-0.015118
82,44,46,0.071004,0.013791
82,46,46,-0.093294,-0.004470
82,48,46,-0.109828,-0.005974
82,50,46,-0.113029,0.012260
82,52,46,-0.111618,-0.014255
82,54,46,0.105471,0.016251
82,56,46,0.094318,-0.018911
82,58,46,-0.084116,0.023544
82,60,46,0.075954,-0.030971
82,62,46,0.060253,0.004109
82,64,46,0.032650,0.031045
82,66,46,0.000000,0.000000
82,68,46,0.000000,0.000000
82,70,46,0.000000,0.000000
82,72,46,-0.049448,0.028279
82,74,46,-0.047723,0.019459
82,76,46,-0.043153,0.017406
82,78,46,-0.038998,0.016350
82,80,46,-0.031444,0.012540
82,82,46,-0.023950,0.008688
82,84,46,-0.019678,0.044413
82,86,46,0.000020,0.038700
82,88,46,-0.022461,-0.046459
82,90,46,-0.053419,-0.044314
84,0,46,0.008740,-0.006905
84,2,46,-0.008495,-0.008365
84,4,46,-0.010502,0.009688
84,6,46,-0.014967,0.011012
84,8,46,0.020588,-0.012581
84,10,46,-0.026076,0.014655
84,12,46,0.031363,-0.017422
84,14,46,-0.037438,0.020681
84,16,46,-0.046513,-0.023119
84,18,46,0.056725,0.027563
84,20,46,-0.069545,0.029691
84,22,46,-0.089322,0.027214
84,24,46,-0.112378,-0.022772
84,26,46,0.123996,0.022745
84,28,46,0.118976,0.021855
84,30,46,0.106335,-0.016238
84,32,46,0.101014,-0.003610
84,34,46,-0.096716,0.007129
84,36,46,0.090284,0.005951
84,38,46,0.069951,0.006351
84,40,46,0.066781,0.011052
84,42,46,-0.064365,-0.015275
84,44,46,0.066642,0.016495
84,46,46,-0.084218,-0.009452
84,48,46,0.103725,-0.001320
84,50,46,0.110288,0.009582
84,52,46,0.111073,0.013125
84,54,46,0.106432,0.014584
84,56,46,0.096523,0.016352
84,58,46,-0.086515,0.019889
84,60,46,-0.079012,0.027002
84,62,46,-0.071205,-0.033999
84,64,46,0.049053,-0.040039
84,66,46,0.000000,0.000000
84,68,46,0.000000,0.000000
84,70,46,0.000000,0.000000
84,72,46,-0.044174,-0.033636
84,74,46,0.044635,-0.023368
84,76,46,-0.041935,0.019492
84,78,46,-0.039686,-0.017410
84,80,46,-0.032762,0.012108
84,82,46,-0.025420,-0.006937
84,84,46,0.000000,0.000000
84,86,46,-0.000252,-0.036302
84,88,46,0.021587,-0.040625
84,90,46,-0.055764,-0.041672
86,0,46,-0.010833,-0.004546
86,2,46,-0.011244,-0.006166
86,4,46,-0.013924,0.007765
86,6,46,-0.018497,0.009466
86,8,46,0.023784,0.011438
86,10,46,0.028966,-0.013864
86,12,46,-0.034095,0.016837
86,14,46,-0.039996,0.020133
86,16,46,-0.048882,-0.022744
86,18,46,0.058410,-0.024486
86,20,46,-0.072795,0.029170
86,22,46,0.092292,0.026832
86,24,46,0.114458,0.023560
86,26,46,0.122571,0.023484
86,28,46,-0.114468,0.021895
86,30,46,-0.100409,0.014225
86,32,46,0.096890,-0.001554
86,34,46,-0.093473,-0.013331
86,36,46,-0.088085,0.012538
86,38,46,0.068424,-0.003279
86,40,46,0.064653,0.009054
86,42,46,-0.063277,0.015414
86,44,46,0.063466,-0.019332
86,46,46,-0.076611,0.014584
86,48,46,0.096518,-0.004344
86,50,46,0.105623,0.005453
86,52,46,0.108311,-0.011063
86,54,46,0.104402,0.012762
86,56,46,-0.095241,-0.013933
86,58,46,0.085327,-0.016316
86,60,46,-0.078221,-0.022481
86,62,46,0.071186,0.030786
86,64,46,0.000000,0.000000
86,66,46,-0.067035,-0.055398
86,68,46,0.000000,0.000000
86,70,46,-0.028962,-0.064234
86,72,46,0.039210,0.039067
86,74,46,-0.041612,0.029553
86,76,46,-0.040531,0.023328
86,78,46,-0.040448,-0.019308
86,80,46,-0.034233,-0.011767
86,82,46,0.000000,0.000000
86,84,46,0.010662,-0.013298
86,86,46,-0.000214,0.037005
86,88,46,-0.017392,0.037110
86,90,46,-0.055335,0.040239
88,0,46,-0.012080,-0.002334
88,2,46,0.013022,0.004138
88,4,46,0.016083,0.005982
88,6,46,-0.020592,0.007948
88,8,46,0.025601,-0.010171
88,10,46,-0.030604,-0.012799
88,12,46,-0.035733,0.015886
88,14,46,-0.041696,0.019229
88,16,46,0.050282,0.022125
88,18,46,0.061196,0.023192
88,20,46,0.076342,0.028716
88,22,46,-0.095977,0.026784
88,24,46,0.116075,-0.024650
88,26,46,-0.119610,-0.024519
88,28,46,-0.109063,0.022028
88,30,46,0.092815,0.012245
88,32,46,-0.092315,-0.006489
88,34,46,0.089746,-0.019210
88,36,46,-0.084113,-0.019871
88,38,46,-0.066307,-0.001261
88,40,46,0.061232,-0.008095
88,42,46,0.062013,-0.015802
88,44,46,-0.061006,-0.022355
88,46,46,-0.070473,0.020005
88,48,46,0.089302,-0.010987
88,50,46,0.100113,0.000107
88,52,46,-0.104441,-0.007897
88,54,46,-0.101092,0.010727
88,56,46,0.092309,-0.011827
88,58,46,-0.082496,-0.013378
88,60,46,-0.075653,0.018160
88,62,46,-0.069443,-0.026653
88,64,46,0.000000,0.000000
88,66,46,0.047018,-0.048470
88,68,46,0.000000,0.000000
88,70,46,0.032295,0.058035
88,72,46,-0.035362,-0.043408
88,74,46,0.036977,0.034957
88,76,46,0.039193,-0.029873
88,78,46,-0.041226,-0.022655
88,80,46,0.035826,-0.011375
88,82,46,0.032841,0.061790
88,84,46,0.000000,0.000000
88,86,46,-0.000454,0.037852
88,88,46,0.010996,0.033605
88,90,46,0.055045,0.039178
90,0,46,-0.012352,0.000000
90,2,46,0.013576,-0.001869
90,4,46,-0.016813,-0.003909
90,6,46,-0.021168,-0.006077
90,8,46,-0.025938,0.008480
90,10,46,0.030853,0.011249
90,12,46,-0.036108,0.014440
90,14,46,0.042330,-0.017899
90,16,46,0.051019,-0.021091
90,18,46,0.063936,-0.022060
90,20,46,-0.079746,0.028257
90,22,46,-0.099248,0.027021
90,24,46,0.114912,0.025888
90,26,46,-0.115344,0.025614
90,28,46,-0.103156,-0.021820
90,30,46,-0.082760,-0.011049
90,32,46,-0.087958,-0.011150
90,34,46,0.086595,-0.025001
90,36,46,0.079780,0.027369
90,38,46,0.075704,-0.019680
90,40,46,0.056159,-0.009009
90,42,46,0.060059,0.016859
90,44,46,0.058910,-0.025564
90,46,46,0.065566,-0.025567
90,48,46,-0.082734,0.018589
90,50,46,-0.094501,0.007204
90,52,46,-0.100144,-0.003330
90,54,46,0.097920,-0.008160
90,56,46,-0.089602,0.009841
90,58,46,0.080312,0.011031
90,60,46,0.073799,0.014225
90,62,46,0.000000,0.000000
90,64,46,0.000000,0.000000
90,66,46,-0.045513,-0.041565
90,68,46,0.035127,0.057215
90,70,46,-0.032089,-0.054982
90,72,46,-0.033184,-0.046030
90,74,46,-0.035092,0.040087
90,76,46,-0.040061,-0.038405
90,78,46,-0.041415,-0.028593
90,80,46,-0.036312,0.010265
90,82,46,0.031579,-0.056420
90,84,46,0.008209,-0.033555
90,86,46,-0.028560,0.025917
90,88,46,-0.004481,-0.029089
90,90,46,-0.055275,-0.038308
0,0,48,0.003211,-0.006979
0,2,48,0.003223,-0.007018
0,4,48,-0.003259,-0.007133
0,6,48,0.003319,0.007325
0,8,48,-0.003405,-0.007597
0,10,48,-0.003513,0.007952
0,12,48,0.003640,-0.008397
0,14,48,0.003784,-0.008936
0,16,48,-0.003939,0.009573
0,18,48,-0.004101,-0.010310
0,20,48,0.004262,0.011149
0,22,48,-0.004408,0.012097
0,24,48,-0.004519,0.013159
0,26,48,0.004559,-0.014337
0,28,48,0.004473,0.015627
0,30,48,0.004150,-0.017000
0,32,48,-0.003342,0.018377
0,34,48,0.001326,-0.019521
0,36,48,0.003855,0.019301
0,38,48,0.000000,0.000000
0,40,48,0.051377,-0.021795
0,42,48,0.024596,0.018557
0,44,48,0.036580,0.024412
0,46,48,0.047188,-0.027255
0,48,48,0.000000,0.000000
0,50,48,-0.078137,-0.039202
0,52,48,0.069211,0.046010
0,54,48,0.057734,0.045268
0,56,48,0.045387,0.035404
0,58,48,-0.037068,-0.009381
0,60,48,0.000000,0.000000
0,62,48,-0.006140,-0.049022
0,64,48,-0.001056,0.051776
0,66,48,0.021784,-0.069104
0,68,48,-0.075929,-0.070321
0,70,48,0.000000,0.000000
0,72,48,-0.053031,-0.073264
0,74,48,0.058694,-0.062859
0,76,48,-0.072232,0.058688
0,78,48,0.082807,0.059845
0,80,48,-0.087730,-0.062024
0,82,48,-0.083778,-0.062060
0,84,48,0.063194,0.024370
0,86,48,-0.064037,0.035380
0,88,48,-0.054881,0.038851
0,90,48,0.055335,0.040239
2,0,48,0.003208,0.006975
2,2,48,0.003192,-0.007045
2,4,48,0.003199,-0.007192
2,6,48,-0.003231,-0.007417
2,8,48,0.003286,0.007723
2,10,48,-0.003362,-0.008114
2,12,48,0.003455,-0.008594
2,14,48,-0.003561,-0.009170
2,16,48,-0.003674,0.009845
2,18,48,-0.003787,0.010623
2,20,48,-0.003890,-0.011508
2,22,48,-0.003964,0.012510
2,24,48,-0.003980,0.013638
2,26,48,-0.003886,0.014904
2,28,48,-0.003594,-0.016314
2,30,48,-0.002939,-0.017856
2,32,48,-0.001603,0.019461
2,34,48,-0.001076,-0.020888
2,36,48,-0.005717,0.021051
2,38,48,0.000000,0.000000
2,40,48,-0.049902,0.020780
2,42,48,0.022516,0.025094
2,44,48,0.033045,0.026574
2,46,48,-0.043407,-0.027834
2,48,48,0.042896,-0.029207
2,50,48,-0.075678,-0.038803
2,52,48,-0.066169,0.046763
2,54,48,0.053851,-0.047847
2,56,48,-0.040403,-0.040287
2,58,48,0.032815,-0.015942
2,60,48,0.000000,0.000000
2,62,48,-0.004601,0.043970
2,64,48,0.001676,-0.045800
2,66,48,-0.021840,-0.063191
2,68,48,0.072121,0.071346
2,70,48,-0.051957,0.068636
2,72,48,-0.046987,-0.068339
2,74,48,-0.049484,0.061732
2,76,48,-0.064936,0.057643
2,78,48,0.077669,-0.058460
2,80,48,0.086593,0.061836
2,82,48,-0.086370,-0.061984
2,84,48,0.000000,0.000000
2,86,48,-0.059600,0.035301
2,88,48,0.057062,-0.041323
2,90,48,-0.055764,0.041672
4,0,48,-0.003201,0.006961
4,2,48,0.003157,-0.007062
4,4,48,0.003135,-0.007241
4,6,48,-0.003137,0.007500
4,8,48,0.003160,0.007842
4,10,48,0.003203,0.008271
4,12,48,-0.003260,0.008790
4,14,48,0.003326,0.009404
4,16,48,0.003394,-0.010120
4,18,48,0.003455,-0.010942
4,20,48,0.003496,0.011878
4,22,48,0.003493,-0.012940
4,24,48,0.003408,-0.014145
4,26,48,-0.003172,-0.015515
4,28,48,0.002667,-0.017073
4,30,48,0.001692,0.018826
4,32,48,-0.000064,-0.020725
4,34,48,0.003042,-0.022537
4,36,48,0.007251,-0.023367
4,38,48,0.000000,0.000000
4,40,48,-0.013961,0.013433
4,42,48,0.021973,-0.030489
4,44,48,-0.030876,-0.029259
4,46,48,0.040520,-0.029050
4,48,48,-0.038009,0.027807
4,50,48,-0.071694,-0.037936
4,52,48,-0.063125,-0.046837
4,54,48,0.050216,0.050251
4,56,48,-0.036010,0.044461
4,58,48,0.028260,0.024173
4,60,48,0.000000,0.000000
4,62,48,-0.003207,0.039108
4,64,48,-0.002092,-0.039714
4,66,48,-0.022799,-0.058282
4,68,48,0.070011,-0.069510
4,70,48,-0.052491,-0.067192
4,72,48,0.000000,0.000000
4,74,48,-0.040321,0.059626
4,76,48,0.056925,-0.056372
4,78,48,0.071625,0.057251
4,80,48,-0.083411,-0.061124
4,82,48,-0.087800,0.062812
4,84,48,0.083102,-0.063581
4,86,48,-0.071615,0.069073
4,88,48,0.055175,0.051600
4,90,48,0.053419,0.044314
6,0,48,-0.003192,0.006932
6,2,48,-0.003119,0.007063
6,4,48,-0.003067,-0.007275
6,6,48,-0.003038,-0.007570
6,8,48,0.003029,-0.007950
6,10,48,0.003036,-0.008417
6,12,48,-0.003054,0.008977
6,14,48,-0.003078,0.009633
6,16,48,-0.003099,-0.010392
6,18,48,-0.003104,-0.011262
6,20,48,-0.003078,0.012254
6,22,48,0.002992,0.013383
6,24,48,-0.002799,0.014676
6,26,48,-0.002413,0.016167
6,28,48,0.001692,0.017898
6,30,48,0.000425,-0.019896
6,32,48,0.001647,0.022134
6,34,48,0.004755,0.024389
6,36,48,-0.008692,-0.026093
6,38,48,0.000000,0.000000
6,40,48,0.017787,-0.032555
6,42,48,0.022642,-0.034133
6,44,48,0.030159,-0.032199
6,46,48,-0.038639,-0.030689
6,48,48,0.033655,-0.027811
6,50,48,-0.064790,0.036259
6,52,48,-0.060162,-0.045960
6,54,48,0.046830,0.052483
6,56,48,-0.032315,0.047790
6,58,48,0.023457,0.033310
6,60,48,0.000000,0.000000
6,62,48,-0.001556,-0.033904
6,64,48,-0.002310,-0.033712
6,66,48,-0.024566,0.054602
6,68,48,-0.069354,0.066734
6,70,48,0.056279,-0.065057
6,72,48,-0.018518,0.059908
6,74,48,0.031039,0.056775
6,76,48,-0.048616,-0.054898
6,78,48,0.064884,-0.056179
6,80,48,0.078662,-0.060346
6,82,48,-0.087377,-0.063499
6,84,48,0.084814,-0.062680
6,86,48,-0.075475,0.064249
6,88,48,0.061969,0.062122
6,90,48,0.052916,-0.067158
8,0,48,-0.003182,-0.006877
8,2,48,-0.003080,0.007040
8,4,48,0.002998,-0.007286
8,6,48,-0.002936,0.007617
8,8,48,-0.002892,0.008036
8,10,48,-0.002861,-0.008545
8,12,48,-0.002839,-0.009148
8,14,48,0.002817,-0.009848
8,16,48,0.002786,-0.010654
8,18,48,0.002730,0.011577
8,20,48,0.002632,-0.012630
8,22,48,-0.002456,-0.013835
8,24,48,-0.002146,-0.015227
8,26,48,0.001602,0.016856
8,28,48,0.000666,0.018781
8,30,48,-0.000862,0.021046
8,32,48,-0.003183,0.023636
8,34,48,-0.006371,0.026329
8,36,48,-0.010179,-0.028768
8,38,48,0.014428,-0.031337
8,40,48,0.019131,-0.034566
8,42,48,0.024269,0.036635
8,44,48,-0.030854,0.035127
8,46,48,-0.037533,-0.032621
8,48,48,0.030704,-0.028773
8,50,48,0.054192,-0.033693
8,52,48,-0.057302,-0.043881
8,54,48,-0.043618,-0.054599
8,56,48,0.029308,0.050311
8,58,48,0.019438,0.040135
8,60,48,0.000000,0.000000
8,62,48,0.000000,0.000000
8,64,48,0.002329,0.028016
8,66,48,0.027410,0.052658
8,68,48,0.069455,0.063894
8,70,48,-0.061994,-0.063029
8,72,48,-0.030367,0.057727
8,74,48,0.020492,0.053449
8,76,48,-0.040339,0.053466
8,78,48,0.057697,0.055387
8,80,48,0.072779,0.059745
8,82,48,-0.084631,0.063699
8,84,48,0.085059,0.062982
8,86,48,-0.077061,-0.061765
8,88,48,-0.063841,0.057851
8,90,48,-0.055534,0.060601
10,0,48,0.003175,0.006788
10,2,48,-0.003042,0.006983
10,4,48,-0.002929,-0.007263
10,6,48,-0.002833,0.007632
10,8,48,-0.002751,-0.008092
10,10,48,-0.002680,0.008644
10,12,48,0.002613,0.009292
10,14,48,-0.002541,-0.010041
10,16,48,-0.002452,-0.010898
10,18,48,-0.002330,0.011879
10,20,48,-0.002151,0.013000
10,22,48,0.001876,0.014290
10,24,48,0.001440,0.015793
10,26,48,-0.000730,0.017573
10,28,48,0.000418,-0.019707
10,30,48,-0.002188,-0.022250
10,32,48,-0.004723,-0.025179
10,34,48,0.008010,0.028252
10,36,48,-0.011839,0.031150
10,38,48,-0.016159,0.033924
10,40,48,-0.021118,0.036617
10,42,48,0.026708,-0.038618
10,44,48,0.032776,0.037855
10,46,48,0.036945,-0.034809
10,48,48,0.029737,-0.030422
10,50,48,0.000000,0.000000
10,52,48,0.054473,0.040598
10,54,48,0.040377,-0.056729
10,56,48,-0.026919,-0.052147
10,58,48,-0.016833,0.043386
10,60,48,0.000000,0.000000
10,62,48,0.000000,0.000000
10,64,48,-0.002151,-0.022835
10,66,48,0.031319,0.052386
10,68,48,-0.069725,0.061586
10,70,48,0.068976,0.061483
10,72,48,0.039911,0.056458
10,74,48,0.004681,0.049805
10,76,48,-0.032258,-0.052518
10,78,48,-0.050332,-0.055160
10,80,48,-0.066102,-0.059463
10,82,48,-0.079924,0.063605
10,84,48,0.084155,0.063484
10,86,48,0.075717,-0.060118
10,88,48,0.063926,0.055910
10,90,48,0.055989,0.057150
12,0,48,0.003170,0.006653
12,2,48,-0.003007,0.006881
12,4,48,0.002860,-0.007197
12,6,48,-0.002727,0.007605
12,8,48,-0.002606,0.008106
12,10,48,0.002490,-0.008704
12,12,48,-0.002374,0.009400
12,14,48,0.002247,-0.010200
12,16,48,-0.002095,0.011114
12,18,48,-0.001899,-0.012159
12,20,48,-0.001630,-0.013357
12,22,48,0.001245,-0.014741
12,24,48,-0.000670,-0.016365
12,26,48,0.000217,0.018308
12,28,48,-0.001579,0.020661
12,30,48,0.003582,0.023481
12,32,48,0.006328,-0.026722
12,34,48,0.009766,0.030108
12,36,48,-0.013759,-0.033301
12,38,48,-0.018361,-0.036181
12,40,48,-0.023775,0.038657
12,42,48,-0.029918,-0.040468
12,44,48,0.035641,0.040299
12,46,48,-0.037451,-0.037252
12,48,48,0.030608,-0.032586
12,50,48,0.000000,0.000000
12,52,48,-0.051388,0.036646
12,54,48,0.036544,0.059141
12,56,48,0.025065,0.053394
12,58,48,0.015413,0.043839
12,60,48,0.000000,0.000000
12,62,48,0.000000,0.000000
12,64,48,0.000000,0.000000
12,66,48,0.035410,0.052856
12,68,48,0.069650,-0.060204
12,70,48,-0.076367,-0.060676
12,72,48,0.049076,0.056169
12,74,48,0.011788,-0.047649
12,76,48,-0.024339,-0.052721
12,78,48,0.042986,0.055813
12,80,48,-0.058964,-0.059550
12,82,48,-0.073912,0.063338
12,84,48,0.081727,-0.063592
12,86,48,-0.073430,-0.058969
12,88,48,-0.062417,0.054922
12,90,48,-0.055539,0.056184
14,0,48,0.003168,-0.006467
14,2,48,0.002972,0.006726
14,4,48,0.002789,-0.007079
14,6,48,0.002618,-0.007525
14,8,48,0.002453,-0.008070
14,10,48,0.002291,0.008714
14,12,48,0.002121,-0.009460
14,14,48,-0.001933,-0.010316
14,16,48,0.001710,-0.011293
14,18,48,-0.001430,0.012409
14,20,48,-0.001061,0.013691
14,22,48,0.000552,0.015178
14,24,48,0.000176,-0.016934
14,26,48,-0.001251,-0.019050
14,28,48,-0.002835,-0.021625
14,30,48,-0.005078,0.024714
14,32,48,0.008055,-0.028237
14,34,48,0.011717,-0.031886
14,36,48,0.016007,0.035300
14,38,48,-0.021065,-0.038273
14,40,48,0.027103,0.040652
14,42,48,0.033844,0.042281
14,44,48,0.039287,-0.042466
14,46,48,0.039538,-0.039848
14,48,48,-0.032920,-0.035160
14,50,48,0.000000,0.000000
14,52,48,0.049641,0.036386
14,54,48,-0.028523,-0.062482
14,56,48,0.023662,-0.053970
14,58,48,0.000000,0.000000
14,60,48,0.009698,-0.053945
14,62,48,0.000337,-0.025438
14,64,48,0.012813,-0.009772
14,66,48,-0.038878,0.053400
14,68,48,-0.068843,0.059856
14,70,48,-0.083044,0.060781
14,72,48,-0.058276,-0.056905
14,74,48,0.023530,0.047134
14,76,48,0.016221,-0.055190
14,78,48,0.035725,-0.057450
14,80,48,0.051730,-0.059993
14,82,48,0.067303,0.062951
14,84,48,-0.077785,0.063186
14,86,48,-0.071091,0.057865
14,88,48,-0.060411,-0.054361
14,90,48,-0.054773,0.056249
16,0,48,-0.003165,-0.006223
16,2,48,-0.002935,-0.006514
16,4,48,-0.002714,0.006901
16,6,48,-0.002501,-0.007387
16,8,48,0.002291,0.007974
16,10,48,0.002077,-0.008665
16,12,48,0.001849,-0.009465
16,14,48,0.001594,0.010380
16,16,48,-0.001292,-0.011426
16,18,48,-0.000918,0.012621
16,20,48,-0.000436,-0.013995
16,22,48,-0.000210,0.015595
16,24,48,-0.001108,0.017490
16,26,48,0.002390,-0.019784
16,28,48,-0.004213,0.022580
16,30,48,0.006718,-0.025925
16,32,48,0.009967,-0.029704
16,34,48,0.013936,-0.033585
16,36,48,-0.018651,0.037184
16,38,48,0.024311,-0.040240
16,40,48,-0.031092,0.042562
16,42,48,0.038439,-0.044033
16,44,48,0.043745,-0.044405
16,46,48,-0.043129,0.042469
16,48,48,0.036151,-0.038023
16,50,48,0.020786,0.028195
16,52,48,0.051855,0.034671
16,54,48,0.000000,0.000000
16,56,48,-0.022897,0.054724
16,58,48,0.008929,-0.031994
16,60,48,-0.007531,0.052115
16,62,48,0.000000,0.000000
16,64,48,0.000000,0.000000
16,66,48,-0.041426,0.053604
16,68,48,0.067296,0.060286
16,70,48,-0.087584,-0.061838
16,72,48,-0.067219,0.058710
16,74,48,0.033914,0.048773
16,76,48,-0.006115,-0.061975
16,78,48,0.028563,-0.059904
16,80,48,0.044765,0.060846
16,82,48,-0.060698,0.062547
16,84,48,0.072795,0.062328
16,86,48,0.068951,-0.056528
16,88,48,0.058617,0.053913
16,90,48,-0.054216,0.056744
18,0,48,-0.003157,-0.005920
18,2,48,-0.002890,-0.006239
18,4,48,-0.002629,0.006660
18,6,48,0.002373,-0.007184
18,8,48,-0.002114,-0.007813
18,10,48,-0.001845,-0.008552
18,12,48,0.001554,0.009406
18,14,48,-0.001225,-0.010385
18,16,48,-0.000836,-0.011504
18,18,48,0.000358,-0.012785
18,20,48,0.000251,0.014261
18,22,48,0.001052,0.015981
18,24,48,0.002140,-0.018023
18,26,48,0.003652,-0.020498
18,28,48,-0.005743,-0.023511
18,30,48,0.008548,0.027095
18,32,48,-0.012133,-0.031110
18,34,48,-0.016510,-0.035200
18,36,48,-0.021774,0.038958
18,38,48,-0.028158,-0.042079
18,40,48,-0.035757,0.044345
18,42,48,-0.043715,-0.045675
18,44,48,-0.049038,-0.046150
18,46,48,-0.047952,0.045025
18,48,48,-0.038450,-0.040783
18,50,48,0.030437,-0.028986
18,52,48,0.055055,0.033760
18,54,48,0.000000,0.000000
18,56,48,-0.015314,0.023039
18,58,48,-0.011863,-0.049472
18,60,48,0.000000,0.000000
18,62,48,0.000000,0.000000
18,64,48,0.000000,0.000000
18,66,48,0.043058,0.053008
18,68,48,0.065236,-0.060998
18,70,48,0.088874,0.063751
18,72,48,-0.075029,0.061518
18,74,48,-0.043361,0.053245
18,76,48,-0.007368,-0.070081
18,78,48,0.021452,-0.063423
18,80,48,0.038284,0.062392
18,82,48,0.054494,-0.062329
18,84,48,-0.067497,0.061146
18,86,48,0.067153,-0.054764
18,88,48,-0.057328,-0.053374
18,90,48,-0.054198,-0.057352
20,0,48,-0.003138,-0.005553
20,2,48,-0.002832,0.005897
20,4,48,-0.002530,0.006349
20,6,48,-0.002228,-0.006910
20,8,48,0.001919,-0.007581
20,10,48,0.001592,-0.008367
20,12,48,0.001233,-0.009277
20,14,48,0.000823,-0.010322
20,16,48,-0.000338,-0.011520
20,18,48,-0.000256,-0.012894
20,20,48,0.001006,-0.014479
20,22,48,-0.001981,-0.016327
20,24,48,-0.003285,0.018524
20,26,48,-0.005057,-0.021182
20,28,48,-0.007456,0.024405
20,30,48,-0.010619,0.028214
20,32,48,0.014627,-0.032444
20,34,48,0.019532,0.036721
20,36,48,0.025475,-0.040610
20,38,48,0.032694,-0.043765
20,40,48,-0.041163,-0.045956
20,42,48,-0.049708,-0.047153
20,44,48,-0.055101,-0.047698
20,46,48,0.053850,0.047448
20,48,48,0.000000,0.000000
20,50,48,0.039317,-0.030690
20,52,48,-0.059906,-0.032347
20,54,48,0.000000,0.000000
20,56,48,0.000000,0.000000
20,58,48,-0.009227,0.006910
20,60,48,0.000000,0.000000
20,62,48,0.000000,0.000000
20,64,48,0.000000,0.000000
20,66,48,0.000000,0.000000
20,68,48,-0.062978,-0.061471
20,70,48,-0.086778,0.066249
20,72,48,-0.080394,-0.065026
20,74,48,0.051506,0.060283
20,76,48,-0.020594,0.074366
20,78,48,-0.013810,-0.068860
20,80,48,-0.032175,-0.065286
20,82,48,-0.048866,-0.062652
20,84,48,-0.062552,-0.059796
20,86,48,-0.065741,0.052288
20,88,48,-0.056614,0.052611
20,90,48,-0.054895,0.057935
22,0,48,0.003105,0.005112
22,2,48,0.002760,0.005479
22,4,48,-0.002415,-0.005959
22,6,48,-0.002065,0.006554
22,8,48,0.001702,0.007266
22,10,48,0.001314,0.008100
22,12,48,0.000882,0.009066
22,14,48,-0.000385,0.010181
22,16,48,0.000206,-0.011463
22,18,48,-0.000928,0.012937
22,20,48,0.001836,0.014639
22,22,48,-0.003007,0.016626
22,24,48,-0.004553,-0.018985
22,26,48,-0.006624,-0.021829
22,28,48,0.009383,-0.025257
22,30,48,-0.012979,0.029273
22,32,48,-0.017517,0.033696
22,34,48,0.023086,0.038132
22,36,48,-0.029851,-0.042114
22,38,48,-0.038013,-0.045260
22,40,48,0.047382,-0.047343
22,42,48,0.056422,0.048406
22,44,48,0.061934,-0.049009
22,46,48,-0.061539,0.049638
22,48,48,0.071665,0.047784
22,50,48,-0.050511,0.032636
22,52,48,0.062453,-0.029074
22,54,48,0.033983,-0.045560
22,56,48,0.000000,0.000000
22,58,48,-0.007789,0.000545
22,60,48,0.000000,0.000000
22,62,48,-0.003075,-0.042029
22,64,48,0.000000,0.000000
22,66,48,-0.040769,0.005060
22,68,48,0.055957,-0.057806
22,70,48,0.082173,-0.068714
22,72,48,-0.082479,0.068583
22,74,48,-0.057647,-0.067128
22,76,48,-0.034233,0.074153
